Asiento;SubCta;Subcuenta;Fecha;Concepto;Debe;Haber;Doc.
30279;4720000;Subcuenta  4720000;03/03/2017;Concepto Asiento  30279;1,05;0;
30279;6000000;Subcuenta  6000000;03/03/2017;Concepto Asiento  30279;1.620,57;0;
30279;4720000;Subcuenta  4720000;03/03/2017;Concepto Asiento  30279;340,32;0;
30279;4030001;Subcuenta  4030001;03/03/2017;Concepto Asiento  30279;0;1.972,43;
30280;6000000;Subcuenta  6000000;03/03/2017;Concepto Asiento  30280;658,01;0;
30280;4720000;Subcuenta  4720000;03/03/2017;Concepto Asiento  30280;138,18;0;
30280;4030001;Subcuenta  4030001;03/03/2017;Concepto Asiento  30280;0;796,19;
30281;6000000;Subcuenta  6000000;03/03/2017;Concepto Asiento  30281;2,33;0;
30281;4720000;Subcuenta  4720000;03/03/2017;Concepto Asiento  30281;0,23;0;
30281;6000000;Subcuenta  6000000;03/03/2017;Concepto Asiento  30281;1.562,37;0;
30281;4720000;Subcuenta  4720000;03/03/2017;Concepto Asiento  30281;328,09;0;
30281;4030001;Subcuenta  4030001;03/03/2017;Concepto Asiento  30281;0;1.893,02;
30282;6000000;Subcuenta  6000000;03/03/2017;Concepto Asiento  30282;1.745,94;0;
30282;4720000;Subcuenta  4720000;03/03/2017;Concepto Asiento  30282;366,65;0;
30282;4030001;Subcuenta  4030001;03/03/2017;Concepto Asiento  30282;0;2.112,59;
30283;6000000;Subcuenta  6000000;03/03/2017;Concepto Asiento  30283;18,74;0;
30283;4720000;Subcuenta  4720000;03/03/2017;Concepto Asiento  30283;1,87;0;
30283;6000000;Subcuenta  6000000;03/03/2017;Concepto Asiento  30283;1.586,87;0;
30283;4720000;Subcuenta  4720000;03/03/2017;Concepto Asiento  30283;333,24;0;
30283;4030001;Subcuenta  4030001;03/03/2017;Concepto Asiento  30283;0;1.940,72;
30284;6000000;Subcuenta  6000000;03/03/2017;Concepto Asiento  30284;30,14;0;
30284;4720000;Subcuenta  4720000;03/03/2017;Concepto Asiento  30284;3,01;0;
30284;6000000;Subcuenta  6000000;03/03/2017;Concepto Asiento  30284;1.477,21;0;
30284;4720000;Subcuenta  4720000;03/03/2017;Concepto Asiento  30284;310,22;0;
30284;4030001;Subcuenta  4030001;03/03/2017;Concepto Asiento  30284;0;1.820,58;
30285;6000000;Subcuenta  6000000;03/03/2017;Concepto Asiento  30285;4,3;0;
30285;4720000;Subcuenta  4720000;03/03/2017;Concepto Asiento  30285;0,43;0;
30285;6000000;Subcuenta  6000000;03/03/2017;Concepto Asiento  30285;1.365,45;0;
30285;4720000;Subcuenta  4720000;03/03/2017;Concepto Asiento  30285;286,74;0;
30285;4030001;Subcuenta  4030001;03/03/2017;Concepto Asiento  30285;0;1.656,92;
30286;6000000;Subcuenta  6000000;03/03/2017;Concepto Asiento  30286;10,28;0;
30286;4720000;Subcuenta  4720000;03/03/2017;Concepto Asiento  30286;1,03;0;
30286;6000000;Subcuenta  6000000;03/03/2017;Concepto Asiento  30286;2.173,45;0;
30286;4720000;Subcuenta  4720000;03/03/2017;Concepto Asiento  30286;456,42;0;
30286;4030001;Subcuenta  4030001;03/03/2017;Concepto Asiento  30286;0;2.641,18;
30287;6000000;Subcuenta  6000000;03/03/2017;Concepto Asiento  30287;5,05;0;
30287;4720000;Subcuenta  4720000;03/03/2017;Concepto Asiento  30287;0,51;0;
30287;6000000;Subcuenta  6000000;03/03/2017;Concepto Asiento  30287;596,06;0;
30287;4720000;Subcuenta  4720000;03/03/2017;Concepto Asiento  30287;125,17;0;
30287;4030001;Subcuenta  4030001;03/03/2017;Concepto Asiento  30287;0;726,79;
30542;5720601;Subcuenta  5720601;03/03/2017;Concepto Asiento  30542;0;688,19;
30542;4100999;Subcuenta  4100999;03/03/2017;Concepto Asiento  30542;688,19;0;
30542;4650000;Subcuenta  4650000;03/03/2017;Concepto Asiento  30542;23.862,33;0;
30542;5720601;Subcuenta  5720601;03/03/2017;Concepto Asiento  30542;0;23.862,33;
30550;5700003;Subcuenta  5700003;03/03/2017;Concepto Asiento  30550;0;1.432,84;
30550;5721901;Subcuenta  5721901;03/03/2017;Concepto Asiento  30550;1.432,84;0;
30550;4300003;Subcuenta  4300003;03/03/2017;Concepto Asiento  30550;0;2.618,07;
30550;5729003;Subcuenta  5729003;03/03/2017;Concepto Asiento  30550;973,65;0;
30550;438001;Subcuenta  438001;03/03/2017;Concepto Asiento  30550;20,01;0;
30550;6270003;Subcuenta  6270003;03/03/2017;Concepto Asiento  30550;49,76;0;
30550;6270002;Subcuenta  6270002;03/03/2017;Concepto Asiento  30550;27,71;0;
30550;5700003;Subcuenta  5700003;03/03/2017;Concepto Asiento  30550;1.546,94;0;
30550;5700005;Subcuenta  5700005;03/03/2017;Concepto Asiento  30550;0;1.045,02;
30550;5720501;Subcuenta  5720501;03/03/2017;Concepto Asiento  30550;1.045,02;0;
30550;4300005;Subcuenta  4300005;03/03/2017;Concepto Asiento  30550;0;2.570,58;
30550;5729005;Subcuenta  5729005;03/03/2017;Concepto Asiento  30550;1.320,33;0;
30550;6270003;Subcuenta  6270003;03/03/2017;Concepto Asiento  30550;7,63;0;
30550;6270002;Subcuenta  6270002;03/03/2017;Concepto Asiento  30550;1,28;0;
30550;5700005;Subcuenta  5700005;03/03/2017;Concepto Asiento  30550;1.241,34;0;
30550;5700006;Subcuenta  5700006;03/03/2017;Concepto Asiento  30550;0;1.254,09;
30550;5721201;Subcuenta  5721201;03/03/2017;Concepto Asiento  30550;1.254,09;0;
30550;4300006;Subcuenta  4300006;03/03/2017;Concepto Asiento  30550;0;2.035,10;
30550;5729006;Subcuenta  5729006;03/03/2017;Concepto Asiento  30550;985,07;0;
30550;4400001;Subcuenta  4400001;03/03/2017;Concepto Asiento  30550;2;0;
30550;5700006;Subcuenta  5700006;03/03/2017;Concepto Asiento  30550;1.048,03;0;
30550;5700016;Subcuenta  5700016;03/03/2017;Concepto Asiento  30550;0;1.090,53;
30550;5720601;Subcuenta  5720601;03/03/2017;Concepto Asiento  30550;1.090,53;0;
30550;4300016;Subcuenta  4300016;03/03/2017;Concepto Asiento  30550;0;1.820,58;
30550;5729016;Subcuenta  5729016;03/03/2017;Concepto Asiento  30550;794,13;0;
30550;5700016;Subcuenta  5700016;03/03/2017;Concepto Asiento  30550;1.026,45;0;
30550;5700018;Subcuenta  5700018;03/03/2017;Concepto Asiento  30550;0;935,54;
30550;5720601;Subcuenta  5720601;03/03/2017;Concepto Asiento  30550;935,54;0;
30550;4300018;Subcuenta  4300018;03/03/2017;Concepto Asiento  30550;0;1.656,92;
30550;5729018;Subcuenta  5729018;03/03/2017;Concepto Asiento  30550;368,45;0;
30550;438001;Subcuenta  438001;03/03/2017;Concepto Asiento  30550;4;0;
30550;6270003;Subcuenta  6270003;03/03/2017;Concepto Asiento  30550;5,35;0;
30550;5700018;Subcuenta  5700018;03/03/2017;Concepto Asiento  30550;1.279,12;0;
30550;5700024;Subcuenta  5700024;03/03/2017;Concepto Asiento  30550;0;1.545,21;
30550;5720301;Subcuenta  5720301;03/03/2017;Concepto Asiento  30550;1.545,21;0;
30550;4300024;Subcuenta  4300024;03/03/2017;Concepto Asiento  30550;0;2.641,18;
30550;5729024;Subcuenta  5729024;03/03/2017;Concepto Asiento  30550;1.000,46;0;
30550;438001;Subcuenta  438001;03/03/2017;Concepto Asiento  30550;64,2;0;
30550;6270003;Subcuenta  6270003;03/03/2017;Concepto Asiento  30550;7,51;0;
30550;5700024;Subcuenta  5700024;03/03/2017;Concepto Asiento  30550;1.569,01;0;
30550;5700031;Subcuenta  5700031;03/03/2017;Concepto Asiento  30550;0;434,76;
30550;5720601;Subcuenta  5720601;03/03/2017;Concepto Asiento  30550;434,76;0;
30550;4300031;Subcuenta  4300031;03/03/2017;Concepto Asiento  30550;0;726,79;
30550;5729031;Subcuenta  5729031;03/03/2017;Concepto Asiento  30550;219,78;0;
30550;5700031;Subcuenta  5700031;03/03/2017;Concepto Asiento  30550;507,01;0;
30550;5700104;Subcuenta  5700104;03/03/2017;Concepto Asiento  30550;0;845,94;
30550;5720101;Subcuenta  5720101;03/03/2017;Concepto Asiento  30550;845,94;0;
30550;4300104;Subcuenta  4300104;03/03/2017;Concepto Asiento  30550;0;2.407,38;
30550;5729104;Subcuenta  5729104;03/03/2017;Concepto Asiento  30550;1.164,39;0;
30550;6270003;Subcuenta  6270003;03/03/2017;Concepto Asiento  30550;6,43;0;
30550;5700104;Subcuenta  5700104;03/03/2017;Concepto Asiento  30550;1.236,56;0;
30550;5700114;Subcuenta  5700114;03/03/2017;Concepto Asiento  30550;0;954,18;
30550;5721901;Subcuenta  5721901;03/03/2017;Concepto Asiento  30550;954,18;0;
30550;4300114;Subcuenta  4300114;03/03/2017;Concepto Asiento  30550;0;1.972,43;
30550;5729114;Subcuenta  5729114;03/03/2017;Concepto Asiento  30550;1.063,19;0;
30550;438001;Subcuenta  438001;03/03/2017;Concepto Asiento  30550;21,35;0;
30550;6270002;Subcuenta  6270002;03/03/2017;Concepto Asiento  30550;32,4;0;
30550;5700114;Subcuenta  5700114;03/03/2017;Concepto Asiento  30550;855,49;0;
30550;5700115;Subcuenta  5700115;03/03/2017;Concepto Asiento  30550;0;892,76;
30550;5720601;Subcuenta  5720601;03/03/2017;Concepto Asiento  30550;892,76;0;
30550;4300115;Subcuenta  4300115;03/03/2017;Concepto Asiento  30550;0;796,19;
30550;5729115;Subcuenta  5729115;03/03/2017;Concepto Asiento  30550;414,77;0;
30550;5700115;Subcuenta  5700115;03/03/2017;Concepto Asiento  30550;381,42;0;
30550;5700120;Subcuenta  5700120;03/03/2017;Concepto Asiento  30550;0;580,96;
30550;5720101;Subcuenta  5720101;03/03/2017;Concepto Asiento  30550;580,96;0;
30550;4300120;Subcuenta  4300120;03/03/2017;Concepto Asiento  30550;0;1.893,02;
30550;5729120;Subcuenta  5729120;03/03/2017;Concepto Asiento  30550;1.051,74;0;
30550;6270003;Subcuenta  6270003;03/03/2017;Concepto Asiento  30550;7,18;0;
30550;6270002;Subcuenta  6270002;03/03/2017;Concepto Asiento  30550;6,85;0;
30550;5700120;Subcuenta  5700120;03/03/2017;Concepto Asiento  30550;827,25;0;
30550;5700122;Subcuenta  5700122;03/03/2017;Concepto Asiento  30550;0;893,95;
30550;5720101;Subcuenta  5720101;03/03/2017;Concepto Asiento  30550;893,95;0;
30550;4300122;Subcuenta  4300122;03/03/2017;Concepto Asiento  30550;0;2.112,59;
30550;5729122;Subcuenta  5729122;03/03/2017;Concepto Asiento  30550;1.243,69;0;
30550;438001;Subcuenta  438001;03/03/2017;Concepto Asiento  30550;3,67;0;
